experiment,query,rank,score,chunk_doc,chunk_text_snippet
simple_128_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,2,0.5920624732971191,Indian Oil Priivacy policy.pdf,"collect adequate, relevant and necessary Information and will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject"
simple_128_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,3,0.57181715965271,Indian Oil Priivacy policy.pdf,"prevented from complying with its legal , accounting, business or reporting obligation s if the Data Subject fails to provide certain Information when requested by IOCL . IOCL shall not be held liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in I"
simple_128_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",1,0.6758739948272705,Indian Oil Priivacy policy.pdf,"collect adequate, relevant and necessary Information and will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject"
simple_128_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",2,0.6447314023971558,Indian Oil Priivacy policy.pdf,Agents and a Third Party which collects such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data S
simple_128_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",3,0.6363522410392761,Indian Oil Priivacy policy.pdf,fraud; Indian Oil Corporation Limited (g) To promote the mission and objectives of Skill Development in India and/or to provide and disseminate information about relevant programm es under the Skill Development Mission. (h) To manage the employment of the data subject with IOCL. IOCL collects and pr
simple_128_ov16,1. What is the purpose of IOCL's Data Privacy Policy?,1,0.7951059937477112,Indian Oil Priivacy policy.pdf,"to conduct its business and to provide Data Subject with the best possible services /products. IOCL will only use the Information based on this Privacy Policy, its understanding with the Data Subject , or as required by law. IOCL will collect adequate, relevant and necessary Information and will pro"
simple_128_ov16,1. What is the purpose of IOCL's Data Privacy Policy?,2,0.7531626224517822,Indian Oil Priivacy policy.pdf,"appli es to all individuals whose I nformation is either collected, received, processed, stored, dealt or handled by IOCL . Indian Oil Corporation Limited 5. OBJECTIVE This Privacy Policy is intended to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information "
simple_128_ov16,1. What is the purpose of IOCL's Data Privacy Policy?,3,0.7061703205108643,Indian Oil Priivacy policy.pdf,"its services/products to the Data Subject. By providing his or her Information , the Data Subject agrees that IOCL may collect, use and share this Information with Third Parties for the purpose s mentioned above from 7[a] to 7[h]. 8. FAILURE TO PROVIDE INFORMATION IOCL may not be able to perform the"
simple_128_ov16,2. To whom does this Privacy Policy apply?,1,0.5257362127304077,Indian Oil Priivacy policy.pdf,"appli es to all individuals whose I nformation is either collected, received, processed, stored, dealt or handled by IOCL . Indian Oil Corporation Limited 5. OBJECTIVE This Privacy Policy is intended to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information "
simple_128_ov16,2. To whom does this Privacy Policy apply?,2,0.48631495237350464,Indian Oil Priivacy policy.pdf,"Technology Act, 2000 and the Aadhaar number and/or the biometric information associated with an Aadhaar number . Third -Party: Any individual or entity over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3"
simple_128_ov16,2. To whom does this Privacy Policy apply?,3,0.4813399910926819,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_128_ov16,3. Which laws govern IOCL's Privacy Policy?,1,0.6955729722976685,Indian Oil Priivacy policy.pdf,"to conduct its business and to provide Data Subject with the best possible services /products. IOCL will only use the Information based on this Privacy Policy, its understanding with the Data Subject , or as required by law. IOCL will collect adequate, relevant and necessary Information and will pro"
simple_128_ov16,3. Which laws govern IOCL's Privacy Policy?,2,0.6495167016983032,Indian Oil Priivacy policy.pdf,"appli es to all individuals whose I nformation is either collected, received, processed, stored, dealt or handled by IOCL . Indian Oil Corporation Limited 5. OBJECTIVE This Privacy Policy is intended to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information "
simple_128_ov16,3. Which laws govern IOCL's Privacy Policy?,3,0.6025497913360596,Indian Oil Priivacy policy.pdf,"Technology Act, 2000 and the Aadhaar number and/or the biometric information associated with an Aadhaar number . Third -Party: Any individual or entity over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3"
simple_128_ov16,4. How does the policy define an “Agent”?,1,0.45455312728881836,Indian Oil Priivacy policy.pdf,"products. 2. DEFINITIONS Agent : Any individual or entity which has a contractual relationship with IOCL, where IOCL is the principal and the other individual or entity is the agent, shall hereinafter be referred to as an ""Agent"" . For instance, IOCL’s distributors, dealers, CFA, contractors, etc. s"
simple_128_ov16,4. How does the policy define an “Agent”?,2,0.35443565249443054,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_128_ov16,4. How does the policy define an “Agent”?,3,0.27847498655319214,Indian Oil Priivacy policy.pdf,"Technology Act, 2000 and the Aadhaar number and/or the biometric information associated with an Aadhaar number . Third -Party: Any individual or entity over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3"
simple_128_ov16,5. What is the definition of “Data Subject”?,1,0.5265071392059326,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_128_ov16,5. What is the definition of “Data Subject”?,2,0.5062435865402222,Indian Oil Priivacy policy.pdf,"its services/products to the Data Subject. By providing his or her Information , the Data Subject agrees that IOCL may collect, use and share this Information with Third Parties for the purpose s mentioned above from 7[a] to 7[h]. 8. FAILURE TO PROVIDE INFORMATION IOCL may not be able to perform the"
simple_128_ov16,5. What is the definition of “Data Subject”?,3,0.46741440892219543,Indian Oil Priivacy policy.pdf,"to the Data Subject , and to collect payments from the Data Subject ; (e) To provide Third Parties with statistical information about its customers but those Third Parties will not be able to identify any individu al from that information; (f) To keep IOCL’s website, mobile application s and other s"
